Grid	Lat/Long hddd.ddddd°
Datum	South American '69

Header	Name	Start Time	Elapsed Time	Length	Average Speed	Link

Track	Track actual: 07 JUN 2018 14:52	07-06-2018 14:52:45 (UTC-4)	2:27:03	7.5 km	3 kph	

Header	Position	Time	Altitude	Depth	Temperature	Leg Length	Leg Time	Leg Speed	Leg Course
Trackpoint	S34.98628 W71.24843	07-06-2018 16:39:00 (UTC-4)	202 m			2 m	0:00:06	1.1 kph	203° true
Trackpoint	S34.98629 W71.24843	07-06-2018 16:39:06 (UTC-4)	202 m			0 m	0:00:06	0.2 kph	199° true
Trackpoint	S34.98636 W71.24842	07-06-2018 16:39:12 (UTC-4)	202 m			8 m	0:00:06	5 kph	168° true
Trackpoint	S34.98644 W71.24849	07-06-2018 16:39:18 (UTC-4)	203 m			12 m	0:00:06	7 kph	215° true
Trackpoint	S34.98647 W71.24861	07-06-2018 16:39:23 (UTC-4)	204 m			12 m	0:00:05	9 kph	254° true
Trackpoint	S34.98648 W71.24862	07-06-2018 16:39:30 (UTC-4)	203 m			1 m	0:00:07	0.5 kph	227° true
Trackpoint	S34.98647 W71.24862	07-06-2018 16:39:36 (UTC-4)	203 m			0 m	0:00:06	0.1 kph	20° true
Trackpoint	S34.98646 W71.24859	07-06-2018 16:39:41 (UTC-4)	204 m			3 m	0:00:05	2 kph	66° true
Trackpoint	S34.98646 W71.24852	07-06-2018 16:39:48 (UTC-4)	204 m			6 m	0:00:07	3 kph	88° true
Trackpoint	S34.98649 W71.24841	07-06-2018 16:39:54 (UTC-4)	203 m			11 m	0:00:06	7 kph	106° true
Trackpoint	S34.98656 W71.24839	07-06-2018 16:40:00 (UTC-4)	203 m			9 m	0:00:06	5 kph	173° true
Trackpoint	S34.98658 W71.24839	07-06-2018 16:40:06 (UTC-4)	203 m			1 m	0:00:06	0.8 kph	164° true
Trackpoint	S34.98665 W71.24834	07-06-2018 16:40:12 (UTC-4)	205 m			10 m	0:00:06	6 kph	153° true
Trackpoint	S34.98670 W71.24834	07-06-2018 16:40:18 (UTC-4)	204 m			6 m	0:00:06	3 kph	175° true
Trackpoint	S34.98671 W71.24834	07-06-2018 16:40:24 (UTC-4)	204 m			0 m	0:00:06	0.1 kph	212° true
Trackpoint	S34.98671 W71.24834	07-06-2018 16:40:30 (UTC-4)	204 m			0 m	0:00:06	0.1 kph	251° true
Trackpoint	S34.98673 W71.24829	07-06-2018 16:40:35 (UTC-4)	204 m			5 m	0:00:05	4 kph	122° true
Trackpoint	S34.98673 W71.24829	07-06-2018 16:40:42 (UTC-4)	203 m			0 m	0:00:07	0.1 kph	51° true
Trackpoint	S34.98674 W71.24825	07-06-2018 16:40:48 (UTC-4)	203 m			4 m	0:00:06	2 kph	110° true
Trackpoint	S34.98686 W71.24819	07-06-2018 16:40:54 (UTC-4)	203 m			15 m	0:00:06	9 kph	156° true
Trackpoint	S34.98691 W71.24817	07-06-2018 16:41:00 (UTC-4)	203 m			5 m	0:00:06	3 kph	164° true
Trackpoint	S34.98691 W71.24817	07-06-2018 16:41:06 (UTC-4)	203 m			0 m	0:00:06	0.1 kph	130° true
Trackpoint	S34.98691 W71.24818	07-06-2018 16:41:12 (UTC-4)	203 m			1 m	0:00:06	0.4 kph	233° true
Trackpoint	S34.98689 W71.24818	07-06-2018 16:41:18 (UTC-4)	203 m			3 m	0:00:06	2 kph	356° true
Trackpoint	S34.98689 W71.24818	07-06-2018 16:41:24 (UTC-4)	203 m			0 m	0:00:06	0.1 kph	334° true
Trackpoint	S34.98688 W71.24818	07-06-2018 16:41:30 (UTC-4)	203 m			1 m	0:00:06	0.6 kph	333° true
Trackpoint	S34.98678 W71.24821	07-06-2018 16:41:36 (UTC-4)	203 m			12 m	0:00:06	7 kph	350° true
Trackpoint	S34.98671 W71.24815	07-06-2018 16:41:42 (UTC-4)	203 m			8 m	0:00:06	5 kph	34° true
Trackpoint	S34.98670 W71.24802	07-06-2018 16:41:48 (UTC-4)	202 m			12 m	0:00:06	7 kph	84° true
Trackpoint	S34.98670 W71.24788	07-06-2018 16:41:54 (UTC-4)	202 m			13 m	0:00:06	8 kph	88° true
Trackpoint	S34.98669 W71.24775	07-06-2018 16:42:00 (UTC-4)	202 m			13 m	0:00:06	8 kph	86° true
Trackpoint	S34.98674 W71.24767	07-06-2018 16:42:06 (UTC-4)	203 m			9 m	0:00:06	5 kph	130° true
Trackpoint	S34.98684 W71.24765	07-06-2018 16:42:12 (UTC-4)	203 m			11 m	0:00:06	7 kph	169° true
Trackpoint	S34.98696 W71.24763	07-06-2018 16:42:18 (UTC-4)	202 m			13 m	0:00:06	8 kph	172° true
Trackpoint	S34.98706 W71.24759	07-06-2018 16:42:24 (UTC-4)	202 m			12 m	0:00:06	7 kph	163° true
Trackpoint	S34.98706 W71.24759	07-06-2018 16:42:30 (UTC-4)	202 m			1 m	0:00:06	0.4 kph	21° true
Trackpoint	S34.98706 W71.24759	07-06-2018 16:42:36 (UTC-4)	202 m			0 m	0:00:06	0.0 kph	0° true
Trackpoint	S34.98706 W71.24759	07-06-2018 16:42:42 (UTC-4)	202 m			0 m	0:00:06	0.1 kph	288° true
Trackpoint	S34.98706 W71.24759	07-06-2018 16:42:48 (UTC-4)	202 m			1 m	0:00:06	0.4 kph	243° true
Trackpoint	S34.98706 W71.24760	07-06-2018 16:42:53 (UTC-4)	203 m			1 m	0:00:05	0.4 kph	248° true
Trackpoint	S34.98706 W71.24760	07-06-2018 16:43:00 (UTC-4)	203 m			0 m	0:00:07	0.2 kph	293° true
Trackpoint	S34.98706 W71.24760	07-06-2018 16:43:06 (UTC-4)	203 m			0 m	0:00:06	0.1 kph	314° true
Trackpoint	S34.98706 W71.24760	07-06-2018 16:43:12 (UTC-4)	203 m			0 m	0:00:06	0.1 kph	303° true
Trackpoint	S34.98694 W71.24765	07-06-2018 16:43:18 (UTC-4)	203 m			14 m	0:00:06	8 kph	342° true
Trackpoint	S34.98677 W71.24766	07-06-2018 16:43:24 (UTC-4)	204 m			19 m	0:00:06	11 kph	358° true
Trackpoint	S34.98667 W71.24758	07-06-2018 16:43:30 (UTC-4)	204 m			13 m	0:00:06	8 kph	36° true
Trackpoint	S34.98666 W71.24743	07-06-2018 16:43:36 (UTC-4)	204 m			14 m	0:00:06	8 kph	84° true
Trackpoint	S34.98665 W71.24728	07-06-2018 16:43:42 (UTC-4)	204 m			13 m	0:00:06	8 kph	85° true
Trackpoint	S34.98669 W71.24717	07-06-2018 16:43:48 (UTC-4)	203 m			11 m	0:00:06	7 kph	116° true
Trackpoint	S34.98676 W71.24714	07-06-2018 16:43:53 (UTC-4)	203 m			8 m	0:00:05	6 kph	155° true
Trackpoint	S34.98676 W71.24714	07-06-2018 16:44:00 (UTC-4)	203 m			0 m	0:00:07	0.1 kph	170° true
Trackpoint	S34.98677 W71.24714	07-06-2018 16:44:06 (UTC-4)	203 m			1 m	0:00:06	0.8 kph	181° true
Trackpoint	S34.98680 W71.24713	07-06-2018 16:44:12 (UTC-4)	203 m			3 m	0:00:06	2 kph	168° true
Trackpoint	S34.98679 W71.24715	07-06-2018 16:44:18 (UTC-4)	203 m			3 m	0:00:06	2 kph	303° true
Trackpoint	S34.98665 W71.24715	07-06-2018 16:44:24 (UTC-4)	204 m			15 m	0:00:06	9 kph	0° true
Trackpoint	S34.98661 W71.24703	07-06-2018 16:44:30 (UTC-4)	205 m			12 m	0:00:06	7 kph	68° true
Trackpoint	S34.98652 W71.24698	07-06-2018 16:44:36 (UTC-4)	204 m			11 m	0:00:06	7 kph	23° true
Trackpoint	S34.98647 W71.24699	07-06-2018 16:44:42 (UTC-4)	204 m			6 m	0:00:06	3 kph	353° true
Trackpoint	S34.98647 W71.24699	07-06-2018 16:44:47 (UTC-4)	204 m			0 m	0:00:05	0.0 kph	301° true
Trackpoint	S34.98647 W71.24698	07-06-2018 16:44:54 (UTC-4)	204 m			0 m	0:00:07	0.2 kph	96° true
Trackpoint	S34.98647 W71.24698	07-06-2018 16:45:00 (UTC-4)	204 m			0 m	0:00:06	0.0 kph	331° true
Trackpoint	S34.98638 W71.24699	07-06-2018 16:45:06 (UTC-4)	204 m			10 m	0:00:06	6 kph	356° true
Trackpoint	S34.98635 W71.24699	07-06-2018 16:45:12 (UTC-4)	204 m			3 m	0:00:06	2 kph	4° true
Trackpoint	S34.98636 W71.24701	07-06-2018 16:45:18 (UTC-4)	204 m			2 m	0:00:06	1.3 kph	256° true
Trackpoint	S34.98647 W71.24703	07-06-2018 16:45:24 (UTC-4)	204 m			12 m	0:00:06	7 kph	186° true
Trackpoint	S34.98651 W71.24704	07-06-2018 16:45:30 (UTC-4)	204 m			5 m	0:00:06	3 kph	189° true
Trackpoint	S34.98655 W71.24700	07-06-2018 16:45:36 (UTC-4)	205 m			5 m	0:00:06	3 kph	143° true
Trackpoint	S34.98659 W71.24680	07-06-2018 16:45:42 (UTC-4)	206 m			19 m	0:00:06	11 kph	103° true
Trackpoint	S34.98667 W71.24666	07-06-2018 16:45:48 (UTC-4)	206 m			16 m	0:00:06	10 kph	125° true
Trackpoint	S34.98669 W71.24662	07-06-2018 16:45:54 (UTC-4)	206 m			5 m	0:00:06	3 kph	121° true
Trackpoint	S34.98668 W71.24663	07-06-2018 16:46:00 (UTC-4)	206 m			2 m	0:00:06	1.0 kph	321° true
Trackpoint	S34.98668 W71.24663	07-06-2018 16:46:06 (UTC-4)	206 m			0 m	0:00:06	0.1 kph	178° true
Trackpoint	S34.98668 W71.24663	07-06-2018 16:46:11 (UTC-4)	206 m			0 m	0:00:05	0.1 kph	13° true
Trackpoint	S34.98668 W71.24663	07-06-2018 16:46:18 (UTC-4)	205 m			1 m	0:00:07	0.4 kph	310° true
Trackpoint	S34.98668 W71.24664	07-06-2018 16:46:24 (UTC-4)	205 m			1 m	0:00:06	0.4 kph	285° true
Trackpoint	S34.98667 W71.24664	07-06-2018 16:46:30 (UTC-4)	205 m			0 m	0:00:06	0.2 kph	308° true
Trackpoint	S34.98667 W71.24665	07-06-2018 16:46:36 (UTC-4)	205 m			0 m	0:00:06	0.2 kph	313° true
Trackpoint	S34.98667 W71.24665	07-06-2018 16:46:42 (UTC-4)	205 m			0 m	0:00:06	0.2 kph	287° true
Trackpoint	S34.98667 W71.24665	07-06-2018 16:46:48 (UTC-4)	205 m			0 m	0:00:06	0.2 kph	284° true
Trackpoint	S34.98667 W71.24665	07-06-2018 16:46:54 (UTC-4)	205 m			0 m	0:00:06	0.1 kph	312° true
Trackpoint	S34.98667 W71.24665	07-06-2018 16:47:00 (UTC-4)	205 m			0 m	0:00:06	0.1 kph	0° true
Trackpoint	S34.98665 W71.24666	07-06-2018 16:47:05 (UTC-4)	205 m			2 m	0:00:05	1.4 kph	343° true
Trackpoint	S34.98665 W71.24666	07-06-2018 16:47:12 (UTC-4)	205 m			1 m	0:00:07	0.3 kph	352° true
Trackpoint	S34.98665 W71.24666	07-06-2018 16:47:18 (UTC-4)	205 m			0 m	0:00:06	0.2 kph	319° true
Trackpoint	S34.98658 W71.24657	07-06-2018 16:47:24 (UTC-4)	205 m			11 m	0:00:06	7 kph	51° true
Trackpoint	S34.98657 W71.24642	07-06-2018 16:47:30 (UTC-4)	204 m			14 m	0:00:06	8 kph	84° true
Trackpoint	S34.98663 W71.24632	07-06-2018 16:47:36 (UTC-4)	204 m			11 m	0:00:06	7 kph	125° true
Trackpoint	S34.98674 W71.24631	07-06-2018 16:47:42 (UTC-4)	203 m			13 m	0:00:06	8 kph	174° true
Trackpoint	S34.98677 W71.24630	07-06-2018 16:47:48 (UTC-4)	203 m			4 m	0:00:06	2 kph	169° true
Trackpoint	S34.98682 W71.24629	07-06-2018 16:47:54 (UTC-4)	203 m			5 m	0:00:06	3 kph	168° true
Trackpoint	S34.98695 W71.24627	07-06-2018 16:48:00 (UTC-4)	204 m			14 m	0:00:06	8 kph	173° true
Trackpoint	S34.98696 W71.24627	07-06-2018 16:48:06 (UTC-4)	205 m			1 m	0:00:06	0.8 kph	183° true
Trackpoint	S34.98699 W71.24626	07-06-2018 16:48:12 (UTC-4)	205 m			3 m	0:00:06	2 kph	169° true
Trackpoint	S34.98710 W71.24624	07-06-2018 16:48:18 (UTC-4)	205 m			12 m	0:00:06	7 kph	172° true
Trackpoint	S34.98715 W71.24624	07-06-2018 16:48:24 (UTC-4)	204 m			6 m	0:00:06	4 kph	175° true
Trackpoint	S34.98715 W71.24624	07-06-2018 16:48:30 (UTC-4)	204 m			0 m	0:00:06	0.1 kph	207° true
Trackpoint	S34.98715 W71.24624	07-06-2018 16:48:36 (UTC-4)	204 m			0 m	0:00:06	0.1 kph	264° true
Trackpoint	S34.98715 W71.24624	07-06-2018 16:48:42 (UTC-4)	204 m			1 m	0:00:06	0.3 kph	340° true
Trackpoint	S34.98721 W71.24623	07-06-2018 16:48:48 (UTC-4)	203 m			7 m	0:00:06	4 kph	171° true
Trackpoint	S34.98734 W71.24622	07-06-2018 16:48:54 (UTC-4)	203 m			15 m	0:00:06	9 kph	177° true
Trackpoint	S34.98739 W71.24625	07-06-2018 16:49:00 (UTC-4)	203 m			6 m	0:00:06	4 kph	212° true
Trackpoint	S34.98739 W71.24645	07-06-2018 16:49:06 (UTC-4)	204 m			18 m	0:00:06	11 kph	270° true
Trackpoint	S34.98741 W71.24661	07-06-2018 16:49:12 (UTC-4)	203 m			15 m	0:00:06	9 kph	259° true
Trackpoint	S34.98749 W71.24661	07-06-2018 16:49:18 (UTC-4)	203 m			9 m	0:00:06	5 kph	174° true
Trackpoint	S34.98750 W71.24660	07-06-2018 16:49:24 (UTC-4)	203 m			1 m	0:00:06	0.5 kph	142° true
Trackpoint	S34.98757 W71.24656	07-06-2018 16:49:30 (UTC-4)	202 m			9 m	0:00:06	5 kph	152° true
Trackpoint	S34.98763 W71.24633	07-06-2018 16:49:36 (UTC-4)	203 m			22 m	0:00:06	13 kph	110° true
Trackpoint	S34.98766 W71.24609	07-06-2018 16:49:42 (UTC-4)	203 m			22 m	0:00:06	13 kph	96° true
Trackpoint	S34.98767 W71.24586	07-06-2018 16:49:48 (UTC-4)	204 m			21 m	0:00:06	12 kph	95° true
Trackpoint	S34.98769 W71.24576	07-06-2018 16:49:54 (UTC-4)	204 m			10 m	0:00:06	6 kph	102° true
Trackpoint	S34.98769 W71.24575	07-06-2018 16:50:00 (UTC-4)	204 m			1 m	0:00:06	0.6 kph	111° true
Trackpoint	S34.98769 W71.24574	07-06-2018 16:50:06 (UTC-4)	204 m			1 m	0:00:06	0.5 kph	67° true
Trackpoint	S34.98770 W71.24574	07-06-2018 16:50:12 (UTC-4)	205 m			1 m	0:00:06	0.4 kph	139° true
Trackpoint	S34.98770 W71.24573	07-06-2018 16:50:18 (UTC-4)	205 m			0 m	0:00:06	0.2 kph	130° true
Trackpoint	S34.98770 W71.24573	07-06-2018 16:50:24 (UTC-4)	205 m			0 m	0:00:06	0.1 kph	335° true
Trackpoint	S34.98770 W71.24573	07-06-2018 16:50:30 (UTC-4)	206 m			0 m	0:00:06	0.1 kph	270° true
Trackpoint	S34.98770 W71.24574	07-06-2018 16:50:36 (UTC-4)	206 m			0 m	0:00:06	0.3 kph	222° true
Trackpoint	S34.98770 W71.24574	07-06-2018 16:50:42 (UTC-4)	206 m			0 m	0:00:06	0.1 kph	105° true
Trackpoint	S34.98770 W71.24573	07-06-2018 16:50:48 (UTC-4)	206 m			0 m	0:00:06	0.1 kph	148° true
Trackpoint	S34.98770 W71.24574	07-06-2018 16:50:54 (UTC-4)	206 m			0 m	0:00:06	0.1 kph	265° true
Trackpoint	S34.98770 W71.24574	07-06-2018 16:51:00 (UTC-4)	207 m			0 m	0:00:06	0.1 kph	241° true
Trackpoint	S34.98770 W71.24574	07-06-2018 16:51:06 (UTC-4)	206 m			0 m	0:00:06	0.1 kph	121° true
Trackpoint	S34.98770 W71.24573	07-06-2018 16:51:12 (UTC-4)	207 m			1 m	0:00:06	0.3 kph	98° true
Trackpoint	S34.98770 W71.24573	07-06-2018 16:51:18 (UTC-4)	207 m			0 m	0:00:06	0.2 kph	89° true
Trackpoint	S34.98770 W71.24573	07-06-2018 16:51:24 (UTC-4)	207 m			0 m	0:00:06	0.2 kph	23° true
Trackpoint	S34.98770 W71.24572	07-06-2018 16:51:30 (UTC-4)	208 m			0 m	0:00:06	0.1 kph	46° true
Trackpoint	S34.98768 W71.24574	07-06-2018 16:51:36 (UTC-4)	208 m			3 m	0:00:06	2 kph	317° true
Trackpoint	S34.98768 W71.24591	07-06-2018 16:51:42 (UTC-4)	209 m			15 m	0:00:06	9 kph	271° true
Trackpoint	S34.98767 W71.24607	07-06-2018 16:51:48 (UTC-4)	209 m			15 m	0:00:06	9 kph	272° true
Trackpoint	S34.98766 W71.24622	07-06-2018 16:51:54 (UTC-4)	209 m			14 m	0:00:06	8 kph	275° true
Trackpoint	S34.98764 W71.24642	07-06-2018 16:52:00 (UTC-4)	208 m			18 m	0:00:06	11 kph	278° true
Trackpoint	S34.98759 W71.24662	07-06-2018 16:52:06 (UTC-4)	207 m			20 m	0:00:06	12 kph	288° true
Trackpoint	S34.98758 W71.24679	07-06-2018 16:52:12 (UTC-4)	207 m			15 m	0:00:06	9 kph	273° true
Trackpoint	S34.98757 W71.24698	07-06-2018 16:52:18 (UTC-4)	207 m			17 m	0:00:06	10 kph	275° true
Trackpoint	S34.98757 W71.24706	07-06-2018 16:52:24 (UTC-4)	207 m			8 m	0:00:06	5 kph	265° true
Trackpoint	S34.98758 W71.24705	07-06-2018 16:52:30 (UTC-4)	207 m			1 m	0:00:06	0.6 kph	118° true
Trackpoint	S34.98758 W71.24705	07-06-2018 16:52:36 (UTC-4)	206 m			0 m	0:00:06	0.2 kph	163° true
Trackpoint	S34.98758 W71.24706	07-06-2018 16:52:42 (UTC-4)	206 m			1 m	0:00:06	0.6 kph	271° true
Trackpoint	S34.98758 W71.24717	07-06-2018 16:52:48 (UTC-4)	206 m			10 m	0:00:06	6 kph	270° true
Trackpoint	S34.98757 W71.24730	07-06-2018 16:52:54 (UTC-4)	206 m			11 m	0:00:06	7 kph	272° true
Trackpoint	S34.98758 W71.24730	07-06-2018 16:52:59 (UTC-4)	205 m			0 m	0:00:05	0.3 kph	239° true
Trackpoint	S34.98757 W71.24742	07-06-2018 16:53:06 (UTC-4)	205 m			10 m	0:00:07	5 kph	271° true
Trackpoint	S34.98755 W71.24763	07-06-2018 16:53:12 (UTC-4)	205 m			19 m	0:00:06	11 kph	277° true
Trackpoint	S34.98754 W71.24785	07-06-2018 16:53:18 (UTC-4)	205 m			20 m	0:00:06	12 kph	274° true
Trackpoint	S34.98753 W71.24805	07-06-2018 16:53:24 (UTC-4)	205 m			18 m	0:00:06	11 kph	274° true
Trackpoint	S34.98753 W71.24809	07-06-2018 16:53:30 (UTC-4)	204 m			4 m	0:00:06	2 kph	273° true
Trackpoint	S34.98753 W71.24810	07-06-2018 16:53:36 (UTC-4)	204 m			1 m	0:00:06	0.4 kph	279° true
Trackpoint	S34.98753 W71.24819	07-06-2018 16:53:42 (UTC-4)	203 m			9 m	0:00:06	5 kph	264° true
Trackpoint	S34.98772 W71.24819	07-06-2018 16:53:48 (UTC-4)	203 m			20 m	0:00:06	12 kph	180° true
Trackpoint	S34.98787 W71.24822	07-06-2018 16:53:54 (UTC-4)	203 m			17 m	0:00:06	10 kph	189° true
Trackpoint	S34.98791 W71.24822	07-06-2018 16:54:00 (UTC-4)	203 m			4 m	0:00:06	3 kph	176° true
Trackpoint	S34.98791 W71.24822	07-06-2018 16:54:06 (UTC-4)	203 m			0 m	0:00:06	0.1 kph	350° true
Trackpoint	S34.98791 W71.24822	07-06-2018 16:54:12 (UTC-4)	203 m			0 m	0:00:06	0.1 kph	13° true
Trackpoint	S34.98791 W71.24822	07-06-2018 16:54:17 (UTC-4)	204 m			0 m	0:00:05	0.1 kph	308° true
Trackpoint	S34.98791 W71.24822	07-06-2018 16:54:24 (UTC-4)	204 m			0 m	0:00:07	0.2 kph	190° true
Trackpoint	S34.98791 W71.24822	07-06-2018 16:54:30 (UTC-4)	204 m			0 m	0:00:06	0.2 kph	217° true
Trackpoint	S34.98791 W71.24822	07-06-2018 16:54:36 (UTC-4)	204 m			0 m	0:00:06	0.2 kph	270° true
Trackpoint	S34.98791 W71.24823	07-06-2018 16:54:42 (UTC-4)	204 m			0 m	0:00:06	0.2 kph	312° true
Trackpoint	S34.98791 W71.24823	07-06-2018 16:54:48 (UTC-4)	204 m			0 m	0:00:06	0.1 kph	285° true
Trackpoint	S34.98791 W71.24823	07-06-2018 16:54:54 (UTC-4)	204 m			0 m	0:00:06	0.1 kph	245° true
Trackpoint	S34.98791 W71.24823	07-06-2018 16:55:00 (UTC-4)	204 m			0 m	0:00:06	0.0 kph	71° true
Trackpoint	S34.98791 W71.24823	07-06-2018 16:55:06 (UTC-4)	205 m			0 m	0:00:06	0.0 kph	141° true
Trackpoint	S34.98791 W71.24823	07-06-2018 16:55:12 (UTC-4)	205 m			0 m	0:00:06	0.1 kph	185° true
Trackpoint	S34.98791 W71.24823	07-06-2018 16:55:18 (UTC-4)	205 m			0 m	0:00:06	0.0 kph	171° true
Trackpoint	S34.98791 W71.24823	07-06-2018 16:55:24 (UTC-4)	205 m			0 m	0:00:06	0.1 kph	165° true
Trackpoint	S34.98791 W71.24823	07-06-2018 16:55:30 (UTC-4)	205 m			0 m	0:00:06	0.1 kph	151° true
Trackpoint	S34.98791 W71.24823	07-06-2018 16:55:36 (UTC-4)	205 m			0 m	0:00:06	0.1 kph	111° true
Trackpoint	S34.98792 W71.24823	07-06-2018 16:55:42 (UTC-4)	205 m			0 m	0:00:06	0.1 kph	161° true
Trackpoint	S34.98792 W71.24823	07-06-2018 16:55:48 (UTC-4)	205 m			0 m	0:00:06	0.0 kph	198° true
Trackpoint	S34.98792 W71.24823	07-06-2018 16:55:54 (UTC-4)	205 m			0 m	0:00:06	0.0 kph	321° true
Trackpoint	S34.98792 W71.24823	07-06-2018 16:56:00 (UTC-4)	205 m			0 m	0:00:06	0.0 kph	348° true
Trackpoint	S34.98792 W71.24823	07-06-2018 16:56:06 (UTC-4)	204 m			0 m	0:00:06	0.0 kph	256° true
Trackpoint	S34.98792 W71.24823	07-06-2018 16:56:12 (UTC-4)	204 m			0 m	0:00:06	0.0 kph	270° true
Trackpoint	S34.98792 W71.24823	07-06-2018 16:56:18 (UTC-4)	204 m			0 m	0:00:06	0.1 kph	200° true
Trackpoint	S34.98792 W71.24823	07-06-2018 16:56:24 (UTC-4)	204 m			0 m	0:00:06	0.2 kph	170° true
Trackpoint	S34.98792 W71.24823	07-06-2018 16:56:30 (UTC-4)	204 m			0 m	0:00:06	0.0 kph	64° true
Trackpoint	S34.98792 W71.24823	07-06-2018 16:56:36 (UTC-4)	204 m			0 m	0:00:06	0.1 kph	348° true
Trackpoint	S34.98792 W71.24823	07-06-2018 16:56:42 (UTC-4)	204 m			0 m	0:00:06	0.1 kph	209° true
Trackpoint	S34.98792 W71.24823	07-06-2018 16:56:48 (UTC-4)	204 m			0 m	0:00:06	0.0 kph	296° true
Trackpoint	S34.98792 W71.24823	07-06-2018 16:56:54 (UTC-4)	204 m			0 m	0:00:06	0.1 kph	207° true
Trackpoint	S34.98792 W71.24823	07-06-2018 16:57:00 (UTC-4)	204 m			0 m	0:00:06	0.1 kph	228° true
Trackpoint	S34.98792 W71.24823	07-06-2018 16:57:06 (UTC-4)	204 m			0 m	0:00:06	0.1 kph	244° true
Trackpoint	S34.98792 W71.24823	07-06-2018 16:57:12 (UTC-4)	204 m			0 m	0:00:06	0.1 kph	287° true
Trackpoint	S34.98792 W71.24823	07-06-2018 16:57:18 (UTC-4)	204 m			0 m	0:00:06	0.1 kph	281° true
Trackpoint	S34.98792 W71.24824	07-06-2018 16:57:24 (UTC-4)	205 m			0 m	0:00:06	0.1 kph	267° true
Trackpoint	S34.98792 W71.24824	07-06-2018 16:57:30 (UTC-4)	205 m			0 m	0:00:06	0.1 kph	149° true
Trackpoint	S34.98792 W71.24824	07-06-2018 16:57:36 (UTC-4)	205 m			0 m	0:00:06	0.1 kph	173° true
Trackpoint	S34.98793 W71.24824	07-06-2018 16:57:42 (UTC-4)	205 m			0 m	0:00:06	0.1 kph	206° true
Trackpoint	S34.98793 W71.24824	07-06-2018 16:57:48 (UTC-4)	205 m			0 m	0:00:06	0.1 kph	231° true
Trackpoint	S34.98793 W71.24824	07-06-2018 16:57:54 (UTC-4)	205 m			0 m	0:00:06	0.1 kph	147° true
Trackpoint	S34.98793 W71.24824	07-06-2018 16:58:00 (UTC-4)	205 m			0 m	0:00:06	0.1 kph	231° true
Trackpoint	S34.98793 W71.24824	07-06-2018 16:58:06 (UTC-4)	205 m			0 m	0:00:06	0.0 kph	261° true
Trackpoint	S34.98793 W71.24824	07-06-2018 16:58:12 (UTC-4)	204 m			0 m	0:00:06	0.1 kph	15° true
Trackpoint	S34.98792 W71.24824	07-06-2018 16:58:18 (UTC-4)	204 m			0 m	0:00:06	0.1 kph	11° true
Trackpoint	S34.98793 W71.24824	07-06-2018 16:58:24 (UTC-4)	205 m			0 m	0:00:06	0.1 kph	231° true
Trackpoint	S34.98800 W71.24824	07-06-2018 16:58:30 (UTC-4)	204 m			9 m	0:00:06	5 kph	179° true
Trackpoint	S34.98808 W71.24824	07-06-2018 16:58:35 (UTC-4)	204 m			8 m	0:00:05	6 kph	181° true
Trackpoint	S34.98809 W71.24824	07-06-2018 16:58:42 (UTC-4)	205 m			1 m	0:00:07	0.5 kph	178° true
Trackpoint	S34.98813 W71.24824	07-06-2018 16:58:48 (UTC-4)	204 m			4 m	0:00:06	2 kph	181° true
Trackpoint	S34.98826 W71.24822	07-06-2018 16:58:54 (UTC-4)	203 m			16 m	0:00:06	9 kph	173° true
Trackpoint	S34.98840 W71.24822	07-06-2018 16:59:00 (UTC-4)	202 m			15 m	0:00:06	9 kph	181° true
Trackpoint	S34.98842 W71.24829	07-06-2018 16:59:06 (UTC-4)	203 m			7 m	0:00:06	4 kph	255° true
Trackpoint	S34.98843 W71.24832	07-06-2018 16:59:12 (UTC-4)	203 m			3 m	0:00:06	2 kph	251° true
Trackpoint	S34.98851 W71.24842	07-06-2018 16:59:18 (UTC-4)	204 m			12 m	0:00:06	7 kph	225° true
Trackpoint	S34.98853 W71.24841	07-06-2018 16:59:24 (UTC-4)	204 m			3 m	0:00:06	2 kph	153° true
Trackpoint	S34.98851 W71.24843	07-06-2018 16:59:30 (UTC-4)	203 m			3 m	0:00:06	2 kph	316° true
Trackpoint	S34.98839 W71.24846	07-06-2018 16:59:36 (UTC-4)	203 m			13 m	0:00:06	8 kph	349° true
Trackpoint	S34.98828 W71.24846	07-06-2018 16:59:42 (UTC-4)	204 m			13 m	0:00:06	8 kph	358° true
Trackpoint	S34.98826 W71.24846	07-06-2018 16:59:47 (UTC-4)	204 m			2 m	0:00:05	1.4 kph	2° true
Trackpoint	S34.98826 W71.24849	07-06-2018 16:59:54 (UTC-4)	203 m			3 m	0:00:07	2 kph	266° true
Trackpoint	S34.98827 W71.24862	07-06-2018 17:00:00 (UTC-4)	204 m			11 m	0:00:06	7 kph	265° true
Trackpoint	S34.98828 W71.24865	07-06-2018 17:00:06 (UTC-4)	204 m			3 m	0:00:06	2 kph	262° true
Trackpoint	S34.98832 W71.24864	07-06-2018 17:00:12 (UTC-4)	205 m			5 m	0:00:06	3 kph	174° true
Trackpoint	S34.98839 W71.24865	07-06-2018 17:00:18 (UTC-4)	205 m			7 m	0:00:06	4 kph	183° true
Trackpoint	S34.98841 W71.24865	07-06-2018 17:00:24 (UTC-4)	205 m			3 m	0:00:06	2 kph	185° true
